,name,latitude,longitude,address,category,rating,category_count
5180,Calzolaio Costanzo,45.4603449,9.1563985,"Via Digione 1, 20144 Milan, Italy","Shoe Repair, Accessories, Shoe Stores",4.0,3
5181,Original Marines,45.454636927828,9.15078353136778,"Vie Lorenteggio 25, 20146 Milan, Italy","Children's Clothing, Men's Clothing, Women's Clothing",4.0,3
5182,Camarida,45.45918,9.14718,"VLE Caterina DA Forli', 3, 20146 Milan, Italy",Leather Goods,0.0,1
5183,Pavesi / Rosanna,45.45896,9.14753,"Piazza Tripoli, 11, 20146 Milan, Italy",Fashion,0.0,1
5184,Jean Marie,45.46681,9.1486699,"Piazza De Angeli 14, 20149 Milan, Italy",Women's Clothing,4.0,1
5185,Del Mare 1911,45.4662,9.1629799,"Corso Vercelli, 11, 20144 Milan, Italy",Men's Clothing,4.5,1
5186,Leoni Sport,45.45666,9.15442,"Via Giorgio Washington 94, 20146 Milan, Italy","Shoe Stores, Sports Wear, Fitness & Instruction",3.3,3
5187,Borgia,45.46217,9.1547,"Via Giorgio Washington, 56, 20146 Milan, Italy",Fashion,5.0,1
5188,Adriana Galli,45.4679360621289,9.15716075659179,"Via Capponi Pier Luigi 2, 20145 Milan, Italy","Jewelry, Accessories",4.0,2
5189,Meet2biz,45.451889,9.1747799,"Alzaia Naviglio Grande 14, 20144 Milan, Italy","Women's Clothing, Men's Clothing, Home Decor",5.0,3
5190,Asolino,45.45977,9.15549,"Via Costanza, 5, 20146 Milan, Italy",Children's Clothing,4.0,1
5191,Benetton,45.4663761,9.1635808,"Corso Vercelli 8, 20145 Milan, Italy","Men's Clothing, Women's Clothing, Children's Clothing",4.0,3
5192,Yamamay,45.4675070302168,9.15442395955324,"Via Marghera 3, 20149 Milan, Italy",Lingerie,4.0,1
5193,Mortarotti,45.4528585,9.1561161,"Via Belfiore 6, 20144 Milan, Italy","Shoe Stores, Accessories, Women's Clothing",4.0,3
5194,Christies,45.46651,9.15828,"C. Vercelli, 51, 20145 Milan, Italy",Lingerie,4.0,1
5195,Baby Motta,45.466,9.16187,"Largo Settimo Severo 6, 20144 Milan, Italy","Children's Clothing, Men's Clothing, Women's Clothing",4.0,3
5196,Versace,45.46834,9.19498,"Via Monte Napoleone 11, 20121 Milan, Italy","Men's Clothing, Women's Clothing, Children's Clothing",4.9,3
5197,Morosini,45.4585502392714,9.21085487695737,"Via Emilio Morosini 26, 20135 Milan, Italy","Coffee & Tea, Patisserie/Cake Shop, Bakeries",3.5,3
5198,Sermoneta Gloves,45.4714,9.19548,"Via Della Spiga, 46, 20121 Milan, Italy",Leather Goods,4.8,1
5199,Gucci,45.4679615419,9.19542387128,"Via Monte Napoleone 5/7, 20121 Milan, Italy","Children's Clothing, Men's Clothing, Women's Clothing",5.0,3
5200,Camiceria Olga,45.4553986,9.2119598,"Via Comelico 3, 20135 Milan, Italy","Sewing & Alterations, Men's Clothing, Women's Clothing",4.0,3
5201,Salvagente,45.46584,9.21452,"Via Fratelli Bronzetti 16, 20129 Milan, Italy","Outlet Stores, Men's Clothing, Women's Clothing",3.5,3
5202,Boglioli,45.4595,9.20771,"Via Spartaco, 4, 20135 Milan, Italy",Fashion,4.0,1
5203,Zambello Massimo,45.45707,9.21261,"Via Cadore, 31, 20135 Milan, Italy",Shoe Stores,0.0,1
5204,Miu Miu,45.45703,9.21036,"Via Fogazzaro Antonio 28, 20135 Milan, Italy","Accessories, Women's Clothing",0.0,2
5205,La Casa de Pepa,45.460087566524,9.21066840604846,"Via Augusto Anfossi 19, 20135 Milan, Italy",Children's Clothing,0.0,1
5206,Penelope Mercatino dell'Usato,45.466671,9.2094498,"Via Macedonio Melloni 6, 20129 Milan, Italy","Antiques, Thrift Stores, Used, Vintage & Consignment",4.0,4
5207,Maison Goyard,45.46904,9.19453,"Via Gesù 2, 20121 Milan, Italy","Leather Goods, Luggage, Accessories",5.0,3
5208,Surimono,45.4669794,9.2009293,"Corso Monforte 25, 20122 Milan, Italy","Accessories, Home Decor",4.7,2
5209,Diffusione Tessile,45.46528,9.19709,"Galleria San Carlo 6, 20122 Milan, Italy",Women's Clothing,4.0,1
5210,Gamestop,45.4622421264648,9.20904541015625,"Corso XXII Marzo 11, 20129 Milan, Italy","Video Game Stores, Fashion",4.0,2
5211,L'Essenza del,45.46408916,9.19862132,"Via Cerva 12, 20122 Milan, Italy",Coffee & Tea,4.5,1
5212,Fratelli Rossetti,45.46728,9.19621,"Via Montenapoleone 1, 20121 Milan, Italy",Shoe Stores,5.0,1
5213,Basile Calzature,45.46193,9.21334,"Via F. Anzani, 2, 20135 Milan, Italy",Shoe Stores,4.0,1
5214,Matia's Fashion Outlet,45.4701040281355,9.20077535483338,"Corso Venezia 37, 20121 Milan, Italy","Outlet Stores, Fashion",4.3,2
5215,Shabby Chic,45.46502,9.20866,"Via Benvenuto Cellini 21, 20129 Milan, Italy","Used, Vintage & Consignment",4.5,2
5216,Matricola Pub,45.4755823,9.2233832,"Viale Romagna 43, 20133 Milan, Italy","Pubs, Cafes, Cocktail Bars, Coffee & Tea",3.5,4
5217,Camomilla In Fiore,45.4731499,9.21537,"Via Degli Scipioni, 1/A, 20129 Milan, Italy",Fashion,4.0,1
5218,Sermoneta Gloves,45.4714,9.19548,"Via Della Spiga, 46, 20121 Milan, Italy",Leather Goods,4.8,1
5219,Salvagente,45.46584,9.21452,"Via Fratelli Bronzetti 16, 20129 Milan, Italy","Outlet Stores, Men's Clothing, Women's Clothing",3.5,3
5220,Gucci,45.4679615419,9.19542387128,"Via Monte Napoleone 5/7, 20121 Milan, Italy","Children's Clothing, Men's Clothing, Women's Clothing",5.0,3
5221,Carpe Diem,45.4768673,9.206343,"Viale Tunisia 1, 20124 Milan, Italy","Accessories, Home Decor, Gift Shops",4.3,3
5222,Pause,45.4804993,9.2122002,"Via Federico Ozanam 7, 20129 Milan, Italy","Bars, Women's Clothing",4.3,2
5223,Dolly Bar,45.47561,9.20337,"Viale Vittorio Veneto 6, 20124 Milan, Italy","Bars, Cafes, Coffee & Tea",3.6,3
5224,Mutinelli Cappelli,45.47601,9.2062899,"Corso Buenos Aires, 5, 20124 Milan, Italy",Accessories,4.5,1
5225,Arte del Ricevere,45.46669,9.21357,"Via Macedonio Melloni 35, 20129 Milan, Italy","Coffee & Tea, Tea Rooms",4.0,2
5226,Stradivarius,45.47614396,9.20641065,"Via Lazzaro Palazzi 2, 20124 Milan, Italy","Women's Clothing, Accessories",4.2,2
5227,Surimono,45.4669794,9.2009293,"Corso Monforte 25, 20122 Milan, Italy","Accessories, Home Decor",4.7,2
5228,Penelope Mercatino dell'Usato,45.466671,9.2094498,"Via Macedonio Melloni 6, 20129 Milan, Italy","Antiques, Thrift Stores, Used, Vintage & Consignment",4.0,4
5229,Sguaita Sabrina Angela,45.47145,9.21309,"Via Menotti, 25, 20129 Milan, Italy",Lingerie,0.0,1
5230,Miki Thumb,45.467960357666,9.1817798614502,"Via Fiamma Galvano 40, 20129 Milan, Italy","Accessories, Women's Clothing, Shoe Stores",4.0,3
5231,Bettinadue,45.4707995115602,9.20816168189049,"Via Felice Bellotti 11, 20129 Milan, Italy","Women's Clothing, Shoe Stores, Accessories",4.0,3
5232,H & M,45.48173,9.21246,"Corso Buenos Aires 56, 20124 Milan, Italy","Men's Clothing, Women's Clothing, Children's Clothing",3.5,3
5233,Panizzi,45.46833,9.21537,"corso indipendenza 21, 20129 Milan, Italy",Lingerie,3.5,1
5234,Buba International Designer,45.47527,9.20633,"Via Spallanzani 6, 20129 Milan, Italy",Fashion,4.3,1
5235,Salvagente Bimbi,45.47768,9.22039,"Via Balzaretti 28, 20133 Milan, Italy",Children's Clothing,4.3,1
5236,Euromania,45.4490204,9.1974201,"Via Giuseppe Ripamonti 15, 20135 Milan, Italy","Accessories, Home Decor, Home Cleaning",4.0,3
5237,Brambilla Universal Shoes,45.45029,9.19708,"Via Giuseppe Ripamonti 7A, 20141 Milan, Italy",Shoe Stores,4.5,1
5238,Mauro Leone,45.4547551,9.180644,"Corso di Porta Ticinese 103, 20123 Milan, Italy",Shoe Stores,4.4,1
5239,Nalò,45.4510384,9.1956902,"Viale Bligny 43, 20136 Milan, Italy","Ice Cream & Frozen Yogurt, Cafes, Coffee & Tea",3.5,3
5240,Wait and See,45.4618827,9.1830362,"Via Santa Marta 14, 20123 Milan, Italy",Women's Clothing,5.0,1
5241,Serendeepity,45.45351,9.18023,"Corso di Porta Ticinese 100, 20123 Milan, Italy","Vinyl Records, Used, Vintage & Consignment",3.8,3
5242,Berlin Caffè,45.45884,9.17981,"Via Gian Giacomo Mora 9, 20123 Milan, Italy","Cocktail Bars, Sandwiches, Cafes, Coffee & Tea",4.3,4
5243,Sweetblackberry,45.44898,9.20285,"Via Crema 17, 20135 Milan, Italy",Women's Clothing,5.0,1
5244,Scout,45.45939,9.18103,"Corso di Porta Ticinese 12, 20123 Milan, Italy","Men's Clothing, Women's Clothing, Children's Clothing",3.9,3
5245,Brambilla Shoes,45.4504509,9.1970396,"via Ripamonti 7/a, 20136 Milan, Italy",Women's Clothing,2.0,1
5246,Ago e Spago,45.45197,9.1837199,"Viale Col di Lana 12, 20136 Milan, Italy",Shoe Stores,4.3,1
5247,Montini,45.44621,9.19673,"Viale Toscana, 3, 20136 Milan, Italy",Leather Goods,0.0,1
5248,Abnormal Gallery,45.4409,9.18134,"Via Bonghi Ruggero 17, 20136 Milan, Italy","Bars, Cafes, Coffee & Tea",3.5,3
5249,Tezenis,45.46191,9.18543,"Via Valpetrosa 10, 20123 Milan, Italy",Lingerie,3.8,1
5250,Cavalli e Nastri,45.4589170398849,9.17990158424516,"Via Gian Giacomo Mora 12, 20123 Milan, Italy","Used, Vintage & Consignment",3.9,2
5251,Par5,45.4588528910805,9.18125733045012,"Corso di Porta Ticinese 16, 20123 Milan, Italy","Shoe Stores, Accessories, Watches",4.3,3
5252,Valigeria Ciotti,45.45161,9.20361,"Corso Lodi 3, 20135 Milan, Italy","Leather Goods, Luggage, Accessories",3.6,3
5253,Eatme & Go,45.460991694525,9.18441008482088,"Via Torino 50, 20123 Milan, Italy","Coffee & Tea, Bakeries, Ice Cream & Frozen Yogurt",3.4,3
5254,Iuter,45.4567909,9.1807899,"Corso di Porta Ticinese 48, 20123 Milan, Italy","Women's Clothing, Men's Clothing, Accessories",4.0,3
5255,Grand Market,45.45084,9.2004204,"Viale Sabotino 16, 20135 Milan, Italy",Department Stores,3.5,1
5256,LE Nuvole DUE,45.47047,9.22625,"PZA Guardi Francesco, 11, 20133 Milan, Italy",Fashion,0.0,1
5257,Matricola Pub,45.4755823,9.2233832,"Viale Romagna 43, 20133 Milan, Italy","Pubs, Cafes, Cocktail Bars, Coffee & Tea",3.5,4
5258,Petite Maison,45.4688,9.22448,"piazzale Susa 11,, 20133 Milan, Italy",Fashion,4.0,1
5259,Salvagente,45.46584,9.21452,"Via Fratelli Bronzetti 16, 20129 Milan, Italy","Outlet Stores, Men's Clothing, Women's Clothing",3.5,3
5260,Pause,45.4804993,9.2122002,"Via Federico Ozanam 7, 20129 Milan, Italy","Bars, Women's Clothing",4.3,2
5261,Salvagente Bimbi,45.47768,9.22039,"Via Balzaretti 28, 20133 Milan, Italy",Children's Clothing,4.3,1
5262,Eleonora Shoes,45.4657,9.22671,"Piazza Adigrat 3, 20133 Milan, Italy",Shoe Stores,4.0,1
5263,Intimo di Conte Rosanna,45.4692099,9.22504,"Via Giovanni DA Milano, 4, 20133 Milan, Italy",Lingerie,0.0,1
5264,Mangiatordi / Assunta,45.46902,9.22468,"Via Giovanni DA Milano, 2, 20133 Milan, Italy",Shoe Stores,0.0,1
5265,H & M,45.48173,9.21246,"Corso Buenos Aires 56, 20124 Milan, Italy","Men's Clothing, Women's Clothing, Children's Clothing",3.5,3
5266,Penelope Mercatino dell'Usato,45.466671,9.2094498,"Via Macedonio Melloni 6, 20129 Milan, Italy","Antiques, Thrift Stores, Used, Vintage & Consignment",4.0,4
5267,Il Nascondino,45.46575,9.2315799,"Via Druso 1, Angolo Via Gian Carlo Sismondi 45, 20133 Milan, Italy",Children's Clothing,4.0,1
5268,Prenatal,45.47809,9.20892,"C. Buenos Aires, 26, 20124 Milan, Italy",Maternity Wear,5.0,1
5269,Arte del Ricevere,45.46669,9.21357,"Via Macedonio Melloni 35, 20129 Milan, Italy","Coffee & Tea, Tea Rooms",4.0,2
5270,Pironi Giorgio,45.4687,9.2247,"Piazzale Susa, 13, 20133 Milan, Italy",Shoe Stores,0.0,1
5271,OVS,45.4782448899224,9.20861503215774,"Corso Buenos Aires 21, 20124 Milan, Italy","Men's Clothing, Women's Clothing, Children's Clothing",4.0,3
5272,TALLY WEiJL,45.48012053,9.21041288,"Corso Buenos Aires 41, 20124 Milan, Italy",Women's Clothing,5.0,1
5273,Midali,45.4642543316012,9.23018395900726,"Via Lomellina 17, 20133 Milan, Italy",Women's Clothing,4.0,1
5274,Desigual,45.479023,9.2094278,"Corso Buenos Aires 29, 20124 Milan, Italy","Accessories, Men's Clothing, Women's Clothing",4.0,3
5275,Miki Thumb,45.467960357666,9.1817798614502,"Via Fiamma Galvano 40, 20129 Milan, Italy","Accessories, Women's Clothing, Shoe Stores",4.0,3
5276,Chà Tea Atelier,45.4562303,9.1768833,"Via Marco d'Oggiono 7, 20123 Milan, Italy","Coffee & Tea, Tea Rooms",4.3,2
5277,Drogheria Soana,45.46557,9.18025,"Corso Magenta 1, 20123 Milan, Italy","Specialty Food, Coffee & Tea, Beer, Wine & Spirits",4.1,4
5278,Decathlon,45.4687166181462,9.18228695131222,"Foro Buonaparte 74, 20121 Milan, Italy",Sports Wear,3.8,1
5279,Plaza Cafè,45.46562,9.16544,"Viale di Porta Vercellina 2, 20123 Milan, Italy","Coffee & Tea, Italian",3.5,2
5280,Benetton,45.4663761,9.1635808,"Corso Vercelli 8, 20145 Milan, Italy","Men's Clothing, Women's Clothing, Children's Clothing",4.0,3
5281,Teatro Litta,45.46573609,9.17893097,"Corso Magenta 24, 20123 Milan, Italy","Performing Arts, Opera & Ballet, Music Venues, Cafes, Coffee & Tea",4.3,5
5282,Del Mare 1911,45.4662,9.1629799,"Corso Vercelli, 11, 20144 Milan, Italy",Men's Clothing,4.5,1
5283,Verger,45.47903,9.1844,"Via Varese 1, 20121 Milan, Italy","Fashion, Cafes",4.3,2
5284,Mauro Leone,45.4547551,9.180644,"Corso di Porta Ticinese 103, 20123 Milan, Italy",Shoe Stores,4.4,1
5285,Pupi Solari,45.46946,9.1662199,"Via Lorenzo Mascheroni 12, 20123 Milan, Italy","Men's Clothing, Women's Clothing, Children's Clothing",0.0,3
5286,Trendychetipassa,45.465752196189,9.1660615226248,"Corso Magenta 87, 20123 Milan, Italy",Shoe Stores,4.0,1
5287,Mc Kenzy,45.4663315,9.1642904,"Corso Vercelli 2, 20145 Milan, Italy","Men's Clothing, Women's Clothing",3.0,2
5288,Gemelli,45.46645,9.16216,"Corso Vercelli, 16, 20145 Milan, Italy",Fashion,4.5,1
5289,Fatto A Mano,45.46512,9.16434,"Via San Michele del Carso, 6, 20144 Milan, Italy",Women's Clothing,4.0,1
5290,Wait and See,45.4618827,9.1830362,"Via Santa Marta 14, 20123 Milan, Italy",Women's Clothing,5.0,1
5291,Peter Pan,45.46946,9.1662199,"Via Mascheroni Lorenzo 12, 20145 Milan, Italy",Shoe Stores,3.0,1
5292,Figus Designer,45.46586,9.17607,"Corso Magenta 31, 20123 Milan, Italy","Jewelry, Leather Goods, Accessories",5.0,3
5293,Berlin Caffè,45.45884,9.17981,"Via Gian Giacomo Mora 9, 20123 Milan, Italy","Cocktail Bars, Sandwiches, Cafes, Coffee & Tea",4.3,4
5294,Nicol Caramel,45.47115,9.16935,"Via Petrarca, 7, 20123 Milan, Italy",Maternity Wear,4.0,1
5295,Baby Motta,45.466,9.16187,"Largo Settimo Severo 6, 20144 Milan, Italy","Children's Clothing, Men's Clothing, Women's Clothing",4.0,3
5296,Pause,45.4804993,9.2122002,"Via Federico Ozanam 7, 20129 Milan, Italy","Bars, Women's Clothing",4.3,2
5297,Prenatal,45.47809,9.20892,"C. Buenos Aires, 26, 20124 Milan, Italy",Maternity Wear,5.0,1
5298,TALLY WEiJL,45.48012053,9.21041288,"Corso Buenos Aires 41, 20124 Milan, Italy",Women's Clothing,5.0,1
5299,Carpe Diem,45.4768673,9.206343,"Viale Tunisia 1, 20124 Milan, Italy","Accessories, Home Decor, Gift Shops",4.3,3
5300,H & M,45.48173,9.21246,"Corso Buenos Aires 56, 20124 Milan, Italy","Men's Clothing, Women's Clothing, Children's Clothing",3.5,3
5301,Desigual,45.479023,9.2094278,"Corso Buenos Aires 29, 20124 Milan, Italy","Accessories, Men's Clothing, Women's Clothing",4.0,3
5302,Coccinelle,45.4791080769351,9.20969860522293,"Corso Buenos Aires 42, 20124 Milan, Italy","Leather Goods, Accessories",4.7,2
5303,OVS,45.4782448899224,9.20861503215774,"Corso Buenos Aires 21, 20124 Milan, Italy","Men's Clothing, Women's Clothing, Children's Clothing",4.0,3
5304,Ago e Spago,45.4784666271684,9.21364878957793,"Via Plinio 16, 20129 Milan, Italy",Shoe Stores,4.0,1
5305,Le Bambolerie,45.4805855,9.211016,"Piazza Lima 3, 20124 Milan, Italy","Jewelry, Accessories, Luggage",4.5,3
5306,Mutinelli Cappelli,45.47601,9.2062899,"Corso Buenos Aires, 5, 20124 Milan, Italy",Accessories,4.5,1
5307,Intimissimi,45.4787,9.20907,"Corso Buenos Aires 25, 20124 Milan, Italy",Lingerie,4.7,1
5308,Versace,45.46834,9.19498,"Via Monte Napoleone 11, 20121 Milan, Italy","Men's Clothing, Women's Clothing, Children's Clothing",4.9,3
5309,Playlife,45.47876,9.20957,"Corso Buenos Aires 36, 20124 Milan, Italy",Fashion,5.0,1
5310,Motivi,45.47784,9.20869,"C. Buenos Aires, 22, 20124 Milan, Italy",Women's Clothing,4.0,1
5311,Liu Jo,45.4790981,9.2099317,"Corso Buenos Aires, 40, 20124 Milan, Italy",Women's Clothing,5.0,1
5312,Lo Zoccolaio,45.47946,9.21075,"Galleria Buenos Aires 12, 20124 Milan, Italy",Fashion,4.0,1
5313,Luisa Spagnoli,45.47992,9.2102799,"Corso Buenos Aires, 39, 20124 Milan, Italy",Women's Clothing,5.0,1
5314,Mango,45.4784099,9.20877,"Corso Buenos Aires 23, 20124 Milan, Italy","Accessories, Women's Clothing",3.7,2
5315,Stradivarius,45.47614396,9.20641065,"Via Lazzaro Palazzi 2, 20124 Milan, Italy","Women's Clothing, Accessories",4.2,2
5316,Cotugno / M,45.4461583,9.1353916,"Via Giambellino, 131/A, 20146 Milan, Italy",Shoe Stores,0.0,1
5317,Sartoria Carisma,45.44869,9.13944,"Via dei Biancospini 3, 20146 Milan, Italy","Professional Services, Women's Clothing",5.0,2
5318,Tresor,45.4546584,9.1427719,"20146 Milan, Italy",Women's Clothing,5.0,1
5319,Runner Store,45.45895,9.12818,"Viale delle Legioni Romane 59, 20147 Milan, Italy","Sports Wear, Shoe Stores",4.5,2
5320,Baby2000 Donna,45.44968,9.14092,"Via dei Biancospini 20, 20146 Milan, Italy","Thrift Stores, Baby Gear & Furniture, Women's Clothing",3.0,3
5321,Original Marines,45.454636927828,9.15078353136778,"Vie Lorenteggio 25, 20146 Milan, Italy","Children's Clothing, Men's Clothing, Women's Clothing",4.0,3
5322,Verde Pisello,45.44726,9.15435,"Via Lodovico Il Moro, 9, 20143 Milan, Italy",Sports Wear,4.0,1
5323,Caffé Ottolina,45.4513037534688,9.13534842431545,"Via Decemviri 20, 20146 Milan, Italy","Bars, Cafes, Coffee & Tea",0.0,3
5324,Frank Cisco,45.4498445457124,9.13584228605032,"Via Lorenteggio, Milan, Italy","Cafes, Coffee & Tea",0.0,2
5325,OVS,45.4528812265432,9.14489306509495,"Via Redaelli 2/a, 20146 Milan, Italy",Department Stores,3.5,1
5326,Mercatone Idea,45.44842,9.13862,"Via dei Tulipani 2, 20146 Milan, Italy","Luggage, Fashion",3.0,2
5327,UPIM,45.4525936062189,9.1426030281071,"Piazza Frattini 4, 20146 Milan, Italy",Department Stores,2.0,1
5328,Intimissimi,45.4524606968089,9.14493497461081,"Via Giacinto Bruzzesi, 20146 Milan, Italy",Lingerie,3.0,1
5329,Prènatal,45.4458,9.12292,"Via Lorenteggio 246, 20147 Milan, Italy",Maternity Wear,0.0,1
5330,Sbarbaro e Visigalli,45.45183,9.15285,"Via Giambellino 5, 20146 Milan, Italy","Coffee & Tea, Candy Stores",5.0,2
5331,Manifattura Fraizzoli e C.,45.44751,9.14376,"Via Lodovico Pogliaghi, 5, 20146 Milan, Italy",Fashion,0.0,1
5332,Leoni Sport,45.45666,9.15442,"Via Giorgio Washington 94, 20146 Milan, Italy","Shoe Stores, Sports Wear, Fitness & Instruction",3.3,3
5333,Babet,45.4525999,9.14996,"Via Leone Tolstoi 45, 20146 Milan, Italy","Used, Vintage & Consignment",0.0,2
5334,Il Gigante,45.45465,9.15155,"Via Lorenteggio 3, 20147 Milan, Italy",Department Stores,3.5,1
5335,La Fresia,45.44994,9.13764,"Via dei Tulipani, 18, 20146 Milan, Italy",Fashion,0.0,1
5336,Frida,45.48865,9.18729,"Via Pollaiuolo 3, 20159 Milan, Italy","Pubs, Italian, Fashion",3.7,3
5337,Caffè Hodeidah,45.48236,9.16705,"Via Piero della Francesca 8, 20154 Milan, Italy","Coffee & Tea, Cafes, Coffee Roasteries",4.8,3
5338,Cappelleria Melegari,45.48135,9.17702,"Via Paolo Sarpi, 19, 20154 Milan, Italy",Accessories,4.7,1
5339,Verger,45.47903,9.1844,"Via Varese 1, 20121 Milan, Italy","Fashion, Cafes",4.3,2
5340,Il Pineto,45.4814999,9.1773399,"via paolo sarpi 17, 20154 Milan, Italy",Accessories,3.0,1
5341,Decathlon,45.4687166181462,9.18228695131222,"Foro Buonaparte 74, 20121 Milan, Italy",Sports Wear,3.8,1
5342,Oscar,45.48155,9.1784199,"via paolo sarpi, 15, 20154 Milan, Italy",Accessories,3.0,1
5343,Zio Bar,45.4808982,9.1779169,"Via Braccio Da Montone 4, 20154 Milan, Italy","Cafes, Coffee & Tea, Bars",4.0,3
5344,hanzhiyi,45.48163,9.17832,"via paolo sarpi, 16, 20154 Milan, Italy",Fashion,3.0,1
5345,Versace,45.46834,9.19498,"Via Monte Napoleone 11, 20121 Milan, Italy","Men's Clothing, Women's Clothing, Children's Clothing",4.9,3
5346,Chiu Ting Sin,45.48135,9.17702,"Via Paolo Sarpi, 19, 20154 Milan, Italy",Leather Goods,4.0,1
5347,Aroma Napoletano by Bar Mexico Napoli,45.49006111972474,9.189695527171724,"Via Traù 2, 20159 Milan, Italy","Coffee & Tea, Bakeries",4.5,2
5348,Sermoneta Gloves,45.4714,9.19548,"Via Della Spiga, 46, 20121 Milan, Italy",Leather Goods,4.8,1
5349,Bruno Bordese,45.48221,9.18402,"Via Maroncelli, 2, 20154 Milan, Italy",Shoe Stores,4.3,1
5350,Libero Milano,45.4813532946219,9.17638387531042,"Via Paolo Sarpi 23, 20154 Milan, Italy","Women's Clothing, Men's Clothing",0.0,2
5351,Deus Ex Machina,45.4908970401687,9.18902512639761,"Via Thaon de Revel 3, 20159 Milan, Italy",Sports Wear,4.0,1
5352,Beretti Officina Antiquaria,45.47829,9.1762599,"Via Cesariano 8, 20154 Milan, Italy","Antiques, Used, Vintage & Consignment",5.0,3
5353,Qqtea,45.4809494,9.17346,"Via Paolo Lomazzo 4, 20154 Milan, Italy","Coffee & Tea, Ice Cream & Frozen Yogurt",4.0,2
5354,Born To Run,45.47758,9.17273,"Via Cagnola 12, 20154 Milan, Italy","Outdoor Gear, Sports Wear, Watches",4.3,3
5355,Igor di Montanari Manuela Marita,45.48135,9.17702,"Via Paolo Sarpi, 19, 20154 Milan, Italy",Lingerie,0.0,1
5356,Matricola Pub,45.4755823,9.2233832,"Viale Romagna 43, 20133 Milan, Italy","Pubs, Cafes, Cocktail Bars, Coffee & Tea",3.5,4
5357,Salvagente,45.46584,9.21452,"Via Fratelli Bronzetti 16, 20129 Milan, Italy","Outlet Stores, Men's Clothing, Women's Clothing",3.5,3
5358,Carpe Diem,45.4768673,9.206343,"Viale Tunisia 1, 20124 Milan, Italy","Accessories, Home Decor, Gift Shops",4.3,3
5359,Mutinelli Cappelli,45.47601,9.2062899,"Corso Buenos Aires, 5, 20124 Milan, Italy",Accessories,4.5,1
5360,Pause,45.4804993,9.2122002,"Via Federico Ozanam 7, 20129 Milan, Italy","Bars, Women's Clothing",4.3,2
5361,Salvagente Bimbi,45.47768,9.22039,"Via Balzaretti 28, 20133 Milan, Italy",Children's Clothing,4.3,1
5362,Stradivarius,45.47614396,9.20641065,"Via Lazzaro Palazzi 2, 20124 Milan, Italy","Women's Clothing, Accessories",4.2,2
5363,Dolly Bar,45.47561,9.20337,"Viale Vittorio Veneto 6, 20124 Milan, Italy","Bars, Cafes, Coffee & Tea",3.6,3
5364,Penelope Mercatino dell'Usato,45.466671,9.2094498,"Via Macedonio Melloni 6, 20129 Milan, Italy","Antiques, Thrift Stores, Used, Vintage & Consignment",4.0,4
5365,Buba International Designer,45.47527,9.20633,"Via Spallanzani 6, 20129 Milan, Italy",Fashion,4.3,1
